9722801	En Tom fa vídeos a TikTok.	9446610	Tom makes TikTok videos.
9722802	En Tom fa tiktoks.	9446610	Tom makes TikTok videos.
9722803	En Tom s'ha fet famós a TikTok.	9446611	Tom got famous on TikTok.
9722804	Alguns mems originats a TikTok es viralitzen.	8599413	Some TikTok-based memes go viral.
9722806	El veí d'en Tom fa tiktoks.	9265351	Tom's neighbor makes TikTok videos.
9722808	La veïna d'en Tom fa tiktoks.	9265351	Tom's neighbor makes TikTok videos.
9722809	La germana d'en Tom és a TikTok tot el dia.	9265350	Tom's sister watches TikTok all the time.
9722812	TikTok és especialment popular entre adolescents i joves.	8599407	TikTok is especially popular with teens and young adults.
9722815	Una tendència popular en la jovenalla és aprendre's els balls de TikTok.	9028339	A popular trend among young people is learning TikTok dances.
9722818	En Tom va provar TikTok, però no li va escaure gens bé.	9165736	Tom tried out TikTok, but it didn't suit him.
9722820	En Tom passa almenys 3 hores diàries a TikTok.	9446614	Tom spends at least 3 hours a day on TikTok.
9722821	TikTok fins i tot ha ajudat a fer créixer les carreres de noves estrelles musicals.	8599415	TikTok has even helped launch the careers of new music stars.
9722823	L'app de vídeos TikTok ha esdevingut la més descarregada del món.	8309466	The video app TikTok has become the world’s most downloaded app.
9722825	TikTok permet als seus usuaris crear i compartir vídeos breus, molts de menys de 15 segons.	8599410	TikTok lets users create and share short videos, many under 15 seconds.
9722827	El grup encoratja els pares a supervisar el que visualitzen els seus infants a TikTok.	8599430	The group urges parents to supervise what their children watch on TikTok.
9722831	Antany, TikTok anava darrere de WhatsApp solament en descàrregues des d'Apple i Google.	8599418	Last year, TikTok was only second to WhatsApp in downloads from Apple and Google.
9722833	La popularitat del servei de compartir vídeos xinès TikTok continua creixent entre la jovenalla als Estats Units.	8599406	The popularity of Chinese-owned video-sharing service TikTok continues to grow among young people in the United States.
9722836	Ella ha utilitzat TikTok per a documentar la seva experiència durant la quarantena, la qual ha descrit com a més avorrida que moguda.	8607995	She has used TikTok to document her experience in quarantine, which she has described as more boring than hectic.
9722840	Es considera TikTok un directe competidor de les apps de vídeos Snapchat i Instagram, propietat de Facebook.	8599417	TikTok is considered a competitor to video-sharing app Snapchat and Instagram, which is owned by Facebook.
9722845	Les grans companyies usen TikTok per a arribar al jovent, que consumeix entre poc i gens contingut als mitjans de comunicació tradicionals.	8599420	Major companies use TikTok to reach young people who use little or no traditional media.
9722847	L'app TikTok ofereix sons, parts de cançons i efectes especials per a crear el vídeo.	8599412	The TikTok app offers sounds, parts of songs and special effects to create a video.
9722851	Una tendència popular entre la jovenalla és aprendre's els balls de TikTok, generalment coreografies d'uns 15 segons d'una cançó molt coneguda.	9028340	A popular trend among young people is learning TikTok dances, usually 15-second choreographies around a popular song.
9722856	Els reptes arreu de les xarxes socials van des de dibuixar taronges qualssevol i etiquetar-hi les teves coneixences fins a perfeccionar balls de 15 segons a TikTok per a mantenir l'audiència ocupada, connectada i entretinguda.	9028333	Challenges flooding social media range from drawing random oranges and tagging friends, to perfecting 15-second dances on TikTok to keep people busy, connected and entertained.
9722863	Un senador dels Estats Units està introduint legislació que prohibirà que qui treballa governamentalment usi la xarxa social TikTok als seus aparells electrònics governamentals.	8599274	A U.S. senator is introducing legislation that would ban government employees from using the social media app TikTok on their government devices.
9722865	Feu servir YouTube.	8292872	Use YouTube.
9722867	En Sami usa YouTube.	7245205	Sami uses YouTube.
9722869	En Sami adora YouTube.	7248650	Sami loves YouTube.
9722870	YouTube ha caigut.	7302942	YouTube is down.
9722871	A en Mennad l'entusiasma YouTiube.	8007665	Mennad loves YouTube.
9722872	Avorreixo YouTube.	8373909	I hate YouTube.
9722874	Vull destruir YouTube.	1599564	I wanna destroy YouTube.
9722875	En Sami estava veient YouTube.	7147567	Sami was watching YouTube.
9722878	Parla esperanto!	5855414	Speak Esperanto!
9722880	Parleu esperanto!	5855414	Speak Esperanto!
9722881	L'esperanto triomfarà.	1432930	Esperanto will triumph.
9722883	L'esperanto es parla.	2747581	Esperanto is spoken.
9722885	Jo estudio esperanto.	3984511	I study Esperanto.
9722887	L'esperanto tindrà èxit.	3984513	Esperanto will succeed.
9722888	Jo sé esperanto.	4878616	I know Esperanto.
9722889	Jo parlo esperanto.	5087331	I speak Esperanto.
9722891	Jo adoro l'esperanto.	5871042	I love Esperanto.
9722892	L'esperanto és horrible.	5871043	Esperanto is terrible.
9722894	L'esperanto és meravellós.	5871044	Esperanto is great.
9722896	Jo menyspreuo l'esperanto.	5993735	I despise Esperanto.
9722897	M'agrada l'esperanto.	5996293	I like Esperanto.
9722898	Per què no esperanto?	6008191	Why not Esperanto?
9722900	L'esperanto unifica la humanitat,	6049601	Esperanto unites humanity.
9722902	L'esperanto és més fàcil.	8557687	Esperanto is easier.
9722903	Llarga vida a l'esperanto!	9707166	Long live Esperanto!
9722906	L'esperanto és malcaradament eurocèntric.	566513	Esperanto is blatantly Eurocentric.
9722907	Quan vencerà l'esperanto?	679987	When will Esperanto win?
9722908	Parles esperanto?	703123	Do you speak Esperanto?
9722910	Parles esperanto, oi que sí?	1230509	You speak Esperanto, right?
9722911	Pots parlar esperanto?	2392868	Can you speak Esperanto?
9722912	Hauria d'aprendre esperanto?	2730624	Should I learn Esperanto?
9722913	Disculpeu el meu pobre esperanto.	2777880	Pardon my poor Esperanto.
9722914	La pronúncia en esperanto és fàcil.	3125710	Esperanto pronunciation is easy.
9722915	La pronunciació en esperanto és fàcil.	3125710	Esperanto pronunciation is easy.
9722916	Estic aprenent esperanto.	3606967	I'm learning Esperanto.
9722917	Estàs aprenent esperanto.	3606968	You're learning Esperanto.
9722918	Està aprenent esperanto ell.	3606969	He's learning Esperanto.
9722919	Ella està aprenent esperanto.	3606970	She's learning Esperanto.
9723025	En Sami ho tuità.	7241483	Sami tweeted it.
9723026	En Sami en va tuitar.	7183572	Sami tweeted about it.
9723027	En Sami va tuitar sobre això.	7183574	Sami tweeted about this.
9723028	En Sami va tuitar sobre allò.	7183573	Sami tweeted about that.
9723029	En Mennad va tuitar sobre allò.	8012878	Mennad tweeted about that.
9723030	Ell va tuitar aquella foto.	8398551	He tweeted that photo.
9723031	En Tom va tuitar en amazic.	8774981	Tom tweeted in Berber.
9723032	La meva filla està tuitant ara.	3945068	My daughter is tweeting now.
9723033	Van retuitar el tuit d'en Tom.	5830819	Tom's tweet was retweeted.
9723034	La Marta no pot deixar de tuitar.	6134769	Maria can't stop tweeting.
9723035	En Tom va retuitar el seu propi tuit.	6286996	Tom retweeted his own tweet.
9723036	En Sami va trobar el tuit de la Layla.	6807289	Sami found Layla's tweet.
9723037	En Sami va tuitar el lloc on treballava.	6807291	Sami tweeted where he worked.
9723039	"Bon dia del Canadà!" tuità en Tom.	6973321	"Happy Canada Day," tweeted Tom.
9723040	En Sami mai en va tuitar res.	7266765	Sami never tweeted about it.
9723041	Ella va tuitar quelcom en amazic.	7867681	She tweeted something in Berber.
9723043	Els gossos borden i les aus piulen.	9550741	Dogs bark and birds tweet.
9723045	En Tom va etiquetar la Mary en el seu tuit.	6375243	Tom tagged Mary in his tweet.
9723046	Déu meu! No ho sabia!	2852088	OMG! I didn't know that!
9723047	Mare meva, l'erupció volcànica va ser IMMENSA!	4545928	OMG, the volcanic eruption was HUGE!
9723049	Uau, un novell m'ha vençut!	383921	omg a n00b pwned me!
9723051	Què és la literatura?	5628648	What is literature?
9723052	M'agrada la literatura.	7467138	I like literature.
9723053	Els agrada la literatura.	7467144	They like literature.
9723054	Ell estudia literatura contemporània.	296086	He studies contemporary literature.
9723055	En Sami ensenya literatura espanyola.	6714212	Sami teaches Spanish literature.
9723057	Que us agrada la literatura?	7467140	Do you like literature?
9723058	A tu t'agrada la literatura?	7467140	Do you like literature?
9723060	Ella va estudiar literatura amaziga.	8024635	She studied Berber literature.
9723063	En Tom ensenya literatura francesa.	9366626	Tom teaches French literature.
9723064	Jo estudio literatura llatina.	8211625	I study Latin literature.
9723065	Jo vaig estudiar literatura amaziga.	8147117	I studied Berber literature.
9723066	A ella li agrada llegir literatura anglesa.	2728863	She likes reading English literature.
9723068	Faré una conferència sobre literatura.	4632231	I will lecture on literature.
9723069	Ell estudia literatura moderna.	5796996	He is studying modern literature.
9723071	A en Fadil sempre li ha encantat la literatura.	5871663	Fadil was always into literature.
9723072	Tradueix literatura persa a l'esperanto.	7765387	Translate Persian literature into Esperanto.
9723073	Ell s'especialitza en literatura francesa.	7878789	He majors in French literature.
9723074	En Tom va estudiar literatura a la universitat.	8573888	Tom studied literature in college.
9723119	En Tom va treure un bolígraf i un bloc de notes.	2540780	Tom took out a pen and a notepad.
9723122	En Tom entén prou bé el francès, però no el parla tan bé.	6229273	Tom is able to understand French fairly well, but he doesn't speak it so well.
9723123	Algú té alguna pregunta?	9542495	Who has a question?
9723125	Cal molta paciència per a aprendre llengües foranes.	21902	You must have a lot of patience to learn foreign languages.
9723126	Molta gent menja tres àpats al dia.	9052539	Many people eat three meals a day.
9723127	A en Tom no li agrada la confrontació.	7964768	Tom doesn't like confrontation.
9723129	No permetran que res li succeeixi a en Tom.	3725206	They're not going to let anything happen to Tom.
9723131	Puc ben recordar l'interès passional que va prendre possessió del meu cos i ànima sencera quan em vaig enamorar per primer cop.	2674740	I can well remember the passionate interest that took possession of my entire body and soul when I first fell in love.
9723133	No vull dormir al sofà de nou aquesta nit.	2033837	I don't want to sleep on the couch again tonight.
9723134	En Tom estava massa esgarrifat per a fer allò.	6257575	Tom was too frightened to do that.
9723136	Era una festa per a celebrar el seu aniversari.	42150	It was a party to celebrate her birthday.
9723138	Van dir que no ho feien, allò.	7476187	They said they don't do that.
9723139	A en Tom li agrada parlar de política i filosofia.	4913199	Tom likes talking about politics and philosophy.
9723143	L'amazig té un munt de préstecs de l'àrab, però en definitiva no és àrab.	8145244	Berber has lots of Arabic loanwords, but it's not Arabic at all.
9723145	La Mary vol que l'ajudem.	7381723	Mary wants us to help her.
9723149	La pandèmia coronavírica duu a la sobrecàrrega d'informació per a moltes persones, sovint fent-los difícil la tasca de separar un fet de la ficció.	8626828	The coronavirus pandemic is leading to information overload for many people, often making it difficult to separate fact from fiction.
9723150	No ploris, Tom.	3734527	Don't cry, Tom.
9723152	En Tom treballa en una cafeteria.	5629472	Tom works in a coffee shop.
9723155	En Tom va dir que estava content que haguessis pogut fer allò.	7179995	Tom said that he's glad you were able to do that.
9723156	Em sap greu haver-te xisclat ahir.	6528562	I'm sorry for yelling at you yesterday.
9723158	En Yanni tenia algunes menges.	8816764	Yanni got some snacks.
9723159	Anirem al llac a dinar.	4757643	We are going to the lake to have lunch.
9723161	Els pares d'en Tom eren missioners a l'Àfrica.	4493804	Tom's parents were missionaries in Africa.
9723162	No sé quant més de temps podré suportar això.	3619649	I don't know how much longer I'll be able to stand this.
9723163	Estem mirant la televisió.	3310966	We're watching TV.
9723165	Van arribar a Amèrica fa uns quants dies.	305415	They arrived in America a few days ago.
9723166	Em pensava que estava tenint un atac de cor.	8021176	I thought I was having a heart attack.
9723167	Ja has dit prou estupideses.	7748394	You've said enough stupidity.
9723169	Pel que fa a la cuina, ningú no pot igualar la Mary.	325777	When it comes to cooking, no one can equal Mary.
9723170	Sabia que menties.	2375767	I knew you were lying.
9723171	Crec que hi anirem amb tu.	3736894	I think we'll go with you.
9723172	Crec que ens en anirem amb tu.	3736894	I think we'll go with you.
9723173	La Mary va dir que es pensava que no passaria res per fer-ho.	6416225	Mary said she thought doing that would be OK.
9723174	Sé que en Tom és a Austràlia ara mateix.	7191880	I know that Tom is in Australia now.
9723175	Em penso que en Tom és confiable.	3183975	I think Tom is reliable.
9723176	Em pensava que havia vist algú que coneixia.	7174169	I thought that I saw someone I knew.
9723179	En Tom va dir a tothom que es volia mudar a Boston.	7506455	Tom told everybody that he wanted to move to Boston.
9723180	Tot estava bé fins que en Tom va incendiar la casa.	4104519	Everything was fine until Tom set the house on fire.
9723181	Ell no menja carn i ella tampoc no ho fa.	8521545	He doesn't eat meat and neither does she.
9723182	En Sami estava llençant porqueria fora del seu armariet.	7276247	Sami was throwing shit out of his locker.
9723183	La llengua maori es parla a Nova Zelanda.	1258087	The Maori language is spoken in New Zealand.
9723187	El ca bordà furiosament, la qual cosa despertà el meu germà.	65935	The dog barked furiously, which awakened my brother.
9723188	No ho facis tret que en Tom et digui que has de fer-ho.	6878804	Don't do that unless Tom says you have to do it.
9723193	Encara no s'han acostumat als nostres costuns.	687090	They are not used to our customs yet.
9723196	Avui dia Algèria té prou bona relació amb França.	9056123	Today Algeria gets on pretty well with France.
9723200	Ell digué que li agradava fer-ho.	7395857	He said that he liked to do that.
9723203	En Mennad es tira pets tothora.	8008066	Mennad farts all the time.
9723205	Has de tenir més cura amb aqueles coses que no et peryanyen.	6369840	You have to be more careful with things that don't belong to you.
9723206	En Tom i la Mary varen dir que volien jugar.	6520454	Tom and Mary said they wanted to play.
9726205	La meva filla és espanyola i polonesa alhora.	9726213	My daughter is Spanish and Polish at the same time.
9726205	La meva filla és espanyola i polonesa alhora.	9726214	My daughter is simultaneously Spanish and Polish.
9726204	Elles cometien incest.	9726215	They were incestuous.
9726202	Em fan por els ratpenats.	9726216	Bats scare me.
9726201	Tinc una ànsia de veure't...	9726217	I'm yearning to see you...
9726200	Soc celíaca: no puc prendre gluten!	9726218	I'm coeliac: I can't have gluten!
9726203	Cassussa que m'entra en veure un bon plat de sopa al meu davant.	9726221	I get so hungry as soon as I spot a soup plate in front of me.
9726241	Al segle XIX es produí una revitalització de la literatura en català i en gallec. A Catalunya hi hagué la Renaixença amb el poeta Jacint Verdaguer, el dramaturg Àngel Guimerà i el novelista Narcís Oller. A Galícia tingueren el Rexurdimento ('el Resorgiment'), representat en especial per poetes: Rosalía de Castro, Manuel Curros Enríquez i Eduardo Pondal.	9726279	In the 19th century, a great literary revitalization in both the Catalan and the Galician languages' literature occurred. In Catalonia, the movement was called "la Renaixença" ('the Rebirth') and was headed by poet Jacint Verdaguer, dramatist Àngel Guimerà, and novelist Narcís Oller. In Galicia, it was "o Rexurdimento" ('the Resurgence'), majorly represented by poets: Rosalía de Castro, Manuel Curros Enríquez, and Eduardo Pondal.
9726596	Quin és el teu signe del zodíac?	69581	What sign were you born under?
9726598	L'enhorabona!	1437	Congratulations!
9726601	No sabia que tornaries.	6351671	I didn't know you'd come back.
9726602	No sabia que havies tornat.	6351671	I didn't know you'd come back.
9726603	No sabia que regressaries.	6351671	I didn't know you'd come back.
9726604	No sabia que havies regressat.	6351671	I didn't know you'd come back.
9726606	Ahir vaig començar un llibre nou.	9510001	I started a new book yesterday.
9726607	Ahir em vaig començar un llibre nou.	9510001	I started a new book yesterday.
9726608	Duc mitjons llargs.	9546955	I put on thick socks.
9726609	Qui t'ha deixat entrar?	3738236	Who let you come in?
9726610	Qui us ha deixat entrar?	3738236	Who let you come in?
9726612	Qui us ha deixat passar?	3738236	Who let you come in?
9726613	Qui t'ha deixat passar?	3738236	Who let you come in?
9726622	Formo part de lla màfia alfabètica.	9726614	I take part of the alphabet mafia.
9726624	Formo part de la màfia de l'alfabet.	9726614	I take part of the alphabet mafia.
9726671	No soc tan valent com en Tom.	5938964	I'm not as brave as Tom.
9726688	Vull que acabi la setmana que ve i no ha ni començat.	9726689	I want next week to end when it hasn't even started yet.
9726701	La gent impuntual em posa supernerviosa.	9726704	Late people make me supernervous.
9726814	La música envolta les nostres vides com ho fa l'aire.	25419	Music surrounds our lives like air.
9726821	Tinc molta, però sense exagerar, molta son.	9726850	I'm not exaggerating when I say I'm feeling so, so tired.
9726887	Ella està embarassada.	1442058	She's pregnant.
9726888	Està embarassada.	1442058	She's pregnant.
9726889	Ella està prenyada.	1442058	She's pregnant.
9726890	Està prenyada.	1442058	She's pregnant.
9726891	Ella va comprar aquella càmera quan era al Japó.	1442059	She bought that camera while she was in Japan.
9726892	Ella mantenia el menjador calent a l'hivern.	1442060	She kept the dining room warm in the winter.
9726894	Van caure molts arbres.	323566	Many trees fell down.
9726897	Es va sentir com l'arbre va col·lidir contra el terra.	323567	The tree was heard to crash to the ground.
9726898	Les fulles caigueren dels arbres.	323569	The leaves fell from the trees.
9726900	Les fulles queien dels arbres.	323569	The leaves fell from the trees.
9726901	Totes les pomes que en cauen se les mengen els porcs.	323570	All the apples that fall are eaten by the pigs.
9726902	Els arbres protegeixen la meva casa del vent.	323572	Trees shelter my house from the wind.
9726904	Si us plau dona-li records a la Judy de la meva part.	53015	Please give my best regards to Judy.
9727128	Em vull tatuar.	9727141	I want to get a tattoo.
9727138	No puc concentrar-me, no puc, no puc... Vosaltres què feu per a concentrar-vos??	9727166	I can't focus, I can't, I just can't... What do you guys do to concentrate better?
9727163	No som a dijous, sinó a quasi-cap-de-setmana.	9727241	It's not Thursday, but almost-the-weekend.
9727161	Avui és un divendres molt dissabte.	9727246	Today is a very Saturday-ish Friday.
9727159	Ets un torracollons, Artur.	9727277	You're a pain in the arse, Arthur.
9727446	Els croissants de la fleca de la cantonada són boníssims!	9727457	The croissants from the cafe at the corner are delicious!
9727443	Hui estic ben cansada.	9727466	I'm pretty tired today.
9727437	Hauria d'estar estudiant, car tindré una prova de llatí ben aviat.	9727704	I should be studying because I'll have a Latin test very soon.
9727440	No m'he preparat gens la presentació oral d'avui.	9727707	I haven't prepared at all today's oral presentation.
9727413	Vaig a una acadèmia d'anglès en línia cada dilluns al vespre.	9727725	I attend an online English academy every Monday evening.
9727769	El meu germà té problemes d’oïda: en tinc zero dubtes i un fum de proves.	9727776	My brother has some hearing trouble. I no longer doubt it and can prove it.
9727809	No m'agrada aquest joc anomenat viure.	9727820	I don't like this game known as life.
9727862	Vull veure't.	257078	I want to see you.
9727862	Vull veure't.	8040698	I want to meet you.
9728622	Vaig enviar una carta als meus pares.	9295527	I sent a letter to my parents.
9728628	Envií una carta als meus pares.	9295527	I sent a letter to my parents.
9728768	El so /sh/ en anglès s'escriu amb ce en amazic.	7863777	The English sound /sh/ is spelt with "c" in Berber.
9728880	És clar que conec la situació de fora!	9728901	Of course I know the situation outside here!
1758532	El vaig esperar fins les deu.	9730769	I waited for you till ten o'clock.
9731371	Està contenta, oi?	8526221	She's glad, isn't she?
9731508	Ell envejava el meu èxit.	297922	He envied my success.
9731511	Ell tenia enveja del meu èxit.	297922	He envied my success.
9731518	Escolta aquest podcast.	8534658	Listen to this podcast.
9731531	En Tom té un podcast.	7460959	Tom has a podcast.
9731540	Ell té un podcast.	8478405	He has a podcast.
9731549	Escolta els meus podcasts.	9331483	Listen to my podcasts.
9726909	Quin és el teu podcast preferit?	906846	What's your favorite podcast?
9731566	En Tom només escolta podcasts.	6438860	Tom only listens to podcasts.
9731573	En Tom escoltà un podcast.	6620792	Tom listened to a podcast.
9731574	Escoltes podcasts?	6894740	Do you listen to podcasts?
9731579	Has escoltat el podcast?	8946655	Have you heard the podcast?
9731581	Ridícul!	695668	Ridiculous!
9731582	Això és ridícul!	282401	This is ridiculous!
9731583	Allò és ridícul.	954335	That's ridiculous.
9731584	Allò és ridícul!	1515056	That's ridiculous!
9731585	Això és ridícul.	1898095	This is ridiculous.
9731586	En Tom és ridícul.	2203293	Tom is ridiculous.
9731587	Ets ridícul.	2203294	You're ridiculous.
9731588	Ets ridícula.	2203294	You're ridiculous.
9731589	En Tom es veia ridícul.	2237192	Tom looked ridiculous.
9731590	En Tom es veu ridícul.	2237313	Tom looks ridiculous.
9731592	Ens veiem ridícules.	2241146	We look ridiculous.
9731593	Ens veiem ridículs.	2241146	We look ridiculous.
9731595	Odieu-me!	8905614	Hate me!
9731597	Odia'm!	8905614	Hate me!
9731598	Odio la química.	1445	I hate chemistry.
9731601	Detesto el karaoke.	63540	I hate karaoke.
9731602	Ell avorreix les aranyes.	289720	He hates spiders.
9731603	Ell odia la Nancy.	292275	He hates Nancy.
9731604	Odiaven en Tom.	305951	They hated Tom.
9731606	Ella odia les carrotes.	311905	She hates carrots.
9731607	Ella odia les pastanagues.	311905	She hates carrots.
9731608	Ella odia les safanòries.	311905	She hates carrots.
9731609	Ella odia córrer.	315547	She hates running.
9731610	Ella l'odiava.	388371	She hated him.
9731611	Detesto el cafè.	435422	I hate coffee.
9731612	En Mennad parlava sobre autoamor.	8057668	Mennad talked about self-love.
9731614	A ella li encanta llegir frases d'autoestima.	1209504	She loves reading sentences about self-esteem.
9731615	Van forçar en Fadil a escollir entre l'amor i la pròpia preservació.	5838630	Fadil was forced to choose between love and self-preservation.
9731617	Van forçar en Sami a escollir entre l'amor i la pròpia preservació.	6101408	Sami was forced to choose between love and self-preservation.
9731618	Tothom rigué.	22132	Everybody laughed.
9731717	El sexe no és dual i precís, sinó que és més gradual: per això existeix gent intersexual en el món.	9731730	Sex is not dual and precise, but rather gradual: that is why there are intersexual people in the world.
9731711	Acabo de llegir un article amb consells per a reduir l'estrés coronavíric.	9731732	I've just read an article on tips for reducing coronaviral stress.
9731752	Aquest és un recordatori fugaç que gràcies als mites de les antigues civilitzacions grega, mesopotàmica i egípcia, les persones queer arreu podem assegurar que som divines. Quelcom a recordar el proper cop que hagis de lluitar contra queerfòbia de qualsevol mena.	9731748	This is your friendly reminder that thanks to ancient Greek, Mesopotamian, and Egyptian myth, queer people the world over can accurately say we're god-like. Something to remember next time you're dealing with queerphobes of all sorts.
9731824	El meu pronom és elli.	7833677	My pronouns are they/them.
9731826	Dirigeix-te a mi com a elli.	7833677	My pronouns are they/them.
9731828	Li Jessica utilitza el pronom elli.	8683418	Jessica uses they/them pronouns.
9731829	Faig servir el pronom elli.	7833678	I go by they/them pronouns.
9731830	Soc la parella d'en Tom i el pronom que utilitzo és elli.	8868345	I'm Tom's spouse and my pronouns are they/them.
9731832	Soc la parella de la Mary i el pronom que utilitzo és elli.	8868347	I'm Mary's spouse and my pronouns are they/them.
9731836	Jessica usa el pronombre elle.	8683418	Jessica uses they/them pronouns.
9731837	Yo uso el pronombre elle.	7833678	I go by they/them pronouns.
9731881	Soc pansexual.	7769041	I am pansexual.
9731882	Ell és pansexual.	7769042	He is pansexual.
9731884	Ella és pansexual.	7769043	She is pansexual.
9731885	En Tom és cisgènere.	6145330	Tom is cisgender.
9731886	En Tom és cis.	6145330	Tom is cisgender.
9731887	La Mary és cis.	6145332	Mary is cisgender.
9731888	La Mary és cisgènere.	6145332	Mary is cisgender.
9731891	No soc cis.	8697298	I'm not cisgender.
9731893	No soc cisgènere.	8697298	I'm not cisgender.
9731891	No soc cis.	8697301	I am not cisgender.
9731893	No soc cisgènere.	8697301	I am not cisgender.
9731895	La paraula "cis" es refereix a algú que no és trans.	4512361	The word "cisgender" refers to someone who is not transgender.
9731897	La paraula "cisgènere" es refereix a algú que no és transgènere.	4512361	The word "cisgender" refers to someone who is not transgender.
9731900	No cal que siguis trans per a unir-te al nostre servidor de Discord, la penya cis hi és benvinguda també!	8683392	You don't have to be transgender to join our Discord server, cisgender folks are welcome too!
9731901	No cal que siguis transgènere per a unir-te al nostre servidor de Discord, la penya cisgènere hi és benvinguda també!	8683392	You don't have to be transgender to join our Discord server, cisgender folks are welcome too!
9731907	No hi ha cap amenaça real vers les persones cis perquè les trans tinguin accés al mateix lavabo que elles, només en tenen les trans d'ésser assassinades per transfòbia.	8755480	There is no serious threat to cisgender people from transgender bathroom access, only to transgender people from transphobic panic.
9731908	No hi ha cap amenaça real vers les persones cisgènere perquè les transgènere tinguin accés al mateix lavabo que elles, només en tenen les transgènere d'ésser assassinades per transfòbia.	8755480	There is no serious threat to cisgender people from transgender bathroom access, only to transgender people from transphobic panic.
9731909	Als Estats Units mai no hi ha hagut cap cas d'algú cisgènere assetjat en un lavabo públic per algú transgènere.	8755488	In the United States, there has never been a single case of a cisgender person being assaulted in a public restroom by a transgender person.
9731912	Als Estats Units mai no hi ha hagut cap cas d'algú cis assetjat en un lavabo públic per algú trans.	8755488	In the United States, there has never been a single case of a cisgender person being assaulted in a public restroom by a transgender person.
9731926	La transfòbia, també coneguda com a antagonisme trans, és la causa principal de la disparitat quant a salut mental entre les persones transgènere i les cisgènere. Les intervencions hormonals i les operacions clíniques són, en la majoria de casos, la millor manera de millorar-los-la.	6366633	Transphobia, also known as trans antagonism, is the main cause of the disparity between the mental health of transgender and cisgender people. Hormonal and surgical interventions are, in most cases, the best way to improve the mental health of transgender people.
9731933	El diagnòstic psiquiàtric conegut com a disfòria de gènere es pot aplicar a una persona cisgènere mitjançant la mateixa teràpia hormonal que la tracta en persones transgènere, com va ser el cas per a Alan Turing de part del govern britànic, conduint-lo a cometre suïcidi posteriorment.	5733742	The psychiatric diagnosis known as gender dysphoria can be induced in a cisgender person through the same hormone therapy that treats it in transgender people, as it was by the British government in Alan Turing, causing him to commit suicide.
9731936	El 17 de maig és el Dia Internacional Contra l'Homofòbia, la Transfòbia i la Bifòbia.	8769866	May 17 is International Day Against Homophobia, Transphobia and Biphobia.
9731938	L'autora va decebre moltes dels seus fans per la seva transfòbia.	8700878	The author disappointed a lot of her fans with her transphobia.
9731939	L'autor va decebre molts dels seus fans per la seva transfòbia.	8700880	The author disappointed a lot of his fans with his transphobia.
9731938	L'autora va decebre moltes dels seus fans per la seva transfòbia.	8700856	The author let down a lot of her fans with her transphobia.
9731944	L'autor va decebre molts dels seus fans per la seva tranfòbia.	8700874	The author let down a lot of his fans with his transphobia.
9731948	L'autor ha decebut molts dels seus fans per la seva transfòbia.	8700881	The author has disappointed a lot of his fans with his transphobia.
9731952	L'autora ha decebut molts dels seus fans per la seva transfòbia.	8700877	The author has let down a lot of her fans with her transphobia.
9731948	L'autor ha decebut molts dels seus fans per la seva transfòbia.	8700879	The author has let down a lot of his fans with his transphobia.
9731956	En Tom pateix homofòbia.	4435406	Tom suffers from homophobia.
9731957	Xerrem sobre l'homofòbia.	8421395	Let's talk about homophobia.
9731958	Obrim el meló de l'homofòbia.	8421395	Let's talk about homophobia.
9731959	Ell associa l'homofòbia amb l'islam.	8421408	He associates homophobia with Islam.
9731963	És vergonyosa la forma en què interioritza l'homofòbia.	5342474	It's a shame the way he internalizes homophobia.
9731965	El racisme i l'homofòbia encara són problemes importants en el futbol professional.	3154210	Racism and homophobia are still major problems in professional football.
9731971	L'homofòbia agressiva del seu cap va intimidar tant la Sara que no va dur la seva xicota a la festa de la feina.	3154211	Due to her boss's aggressive homophobia, Sara was too intimidated to bring her girlfriend to the office party.
9731972	L'homofòbia agressiva del seu cap va intimidar tant la Sara que no va dur la seva nóvia a la festa de la feina.	3154211	Due to her boss's aggressive homophobia, Sara was too intimidated to bring her girlfriend to the office party.
9731975	Li Tom és una persona no binària.	7873219	Tom is nonbinary.
9731979	L'afirmació que les persones no binàries no tenen disfòria de gènere és antiquada i contrària als estàndards mèdics actuals.	6366646	The claim that nonbinary people do not have gender dysphoria is dated and runs contrary to current medical standards.
9731988	Ell s'oposa al racisme.	600849	He opposes racism.
9731989	Ell s'enfronta al racisme.	600849	He opposes racism.
9731990	L'islam rebutja el racisme.	8230714	Islam rejects racism.
9731991	Digues no al racisme.	3351085	Say no to racism.
9731993	El racisme no s'ha acabat.	8052484	Racism isn't over.
9731995	Això és racisme encobert.	8052508	This is covert racism.
9732000	El personatge d'en Zwarte Piet personifica el racisme.	8329821	Black Pete is racism.
9732002	El personatge d'en Pere el Negre personifica el racisme.	8329821	Black Pete is racism.
9732000	El personatge d'en Zwarte Piet personifica el racisme.	8329823	Zwarte Piet is racism.
9732002	El personatge d'en Pere el Negre personifica el racisme.	8329823	Zwarte Piet is racism.
9732005	El racisme existeix fins a la televisió.	3239590	Racism exists even on television.
9732007	El racisme existeix fins i tot en la televisió.	3239590	Racism exists even on television.
9732010	El racisme és un problema seriós.	3823488	Racism is a serious issue.
9732011	Ell vol encarar el racisme.	7022187	He wants to fight racism.
9732013	En Sami està parlant sobre el racisme.	7987451	Sami is talking about racism.
